episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_share_0
16700,16700,1336000,0.000e+00,0.000e+00,-1.058e+00,-1.058e+00,3.669e-01,0.000e+00,0.000e+00,-1.068e+00,-1.068e+00,3.669e-01
16800,16800,1344000,0.000e+00,0.000e+00,-1.074e+00,-1.074e+00,4.034e-01,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,4.034e-01
16900,16900,1352000,0.000e+00,0.000e+00,-1.035e+00,-1.035e+00,4.009e-01,0.000e+00,0.000e+00,-1.085e+00,-1.085e+00,4.009e-01
17000,17000,1360000,0.000e+00,0.000e+00,-1.056e+00,-1.056e+00,4.314e-01,0.000e+00,0.000e+00,-1.096e+00,-1.096e+00,4.314e-01
17100,17100,1368000,0.000e+00,0.000e+00,-1.066e+00,-1.066e+00,3.577e-01,0.000e+00,0.000e+00,-1.094e+00,-1.094e+00,3.577e-01
17200,17200,1376000,0.000e+00,0.000e+00,-1.038e+00,-1.038e+00,4.347e-01,0.000e+00,0.000e+00,-1.091e+00,-1.091e+00,4.347e-01
17300,17300,1384000,0.000e+00,0.000e+00,-1.069e+00,-1.069e+00,3.939e-01,0.000e+00,0.000e+00,-1.095e+00,-1.095e+00,3.939e-01
17400,17400,1392000,0.000e+00,0.000e+00,-1.067e+00,-1.067e+00,4.091e-01,0.000e+00,0.000e+00,-1.085e+00,-1.085e+00,4.091e-01
17500,17500,1400000,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,3.779e-01,0.000e+00,0.000e+00,-1.100e+00,-1.100e+00,3.779e-01
17600,17600,1408000,0.000e+00,0.000e+00,-1.091e+00,-1.091e+00,4.432e-01,0.000e+00,0.000e+00,-1.092e+00,-1.092e+00,4.432e-01
17700,17700,1416000,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,3.834e-01,0.000e+00,0.000e+00,-1.094e+00,-1.094e+00,3.834e-01
17800,17800,1424000,0.000e+00,0.000e+00,-1.071e+00,-1.071e+00,3.784e-01,0.000e+00,0.000e+00,-1.086e+00,-1.086e+00,3.784e-01
17900,17900,1432000,0.000e+00,0.000e+00,-1.049e+00,-1.049e+00,3.879e-01,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,3.879e-01
18000,18000,1440000,0.000e+00,0.000e+00,-1.063e+00,-1.063e+00,3.914e-01,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,3.914e-01
18100,18100,1448000,0.000e+00,0.000e+00,-1.042e+00,-1.042e+00,4.627e-01,0.000e+00,0.000e+00,-1.084e+00,-1.084e+00,4.627e-01
18200,18200,1456000,0.000e+00,0.000e+00,-1.060e+00,-1.060e+00,4.489e-01,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.489e-01
18300,18300,1464000,0.000e+00,0.000e+00,-1.053e+00,-1.053e+00,4.299e-01,0.000e+00,0.000e+00,-1.071e+00,-1.071e+00,4.299e-01
18400,18400,1472000,0.000e+00,0.000e+00,-1.063e+00,-1.063e+00,4.301e-01,0.000e+00,0.000e+00,-1.073e+00,-1.073e+00,4.301e-01
18500,18500,1480000,0.000e+00,0.000e+00,-1.052e+00,-1.052e+00,4.179e-01,0.000e+00,0.000e+00,-1.084e+00,-1.084e+00,4.179e-01
18600,18600,1488000,0.000e+00,0.000e+00,-1.061e+00,-1.061e+00,4.168e-01,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,4.168e-01
18700,18700,1496000,0.000e+00,0.000e+00,-1.064e+00,-1.064e+00,4.017e-01,0.000e+00,0.000e+00,-1.093e+00,-1.093e+00,4.017e-01
18800,18800,1504000,0.000e+00,0.000e+00,-1.065e+00,-1.065e+00,3.916e-01,0.000e+00,0.000e+00,-1.097e+00,-1.097e+00,3.916e-01
18900,18900,1512000,0.000e+00,0.000e+00,-1.089e+00,-1.089e+00,3.332e-01,0.000e+00,0.000e+00,-1.093e+00,-1.093e+00,3.332e-01
19000,19000,1520000,0.000e+00,0.000e+00,-1.079e+00,-1.079e+00,4.163e-01,0.000e+00,0.000e+00,-1.097e+00,-1.097e+00,4.163e-01
19100,19100,1528000,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,4.082e-01,0.000e+00,0.000e+00,-1.079e+00,-1.079e+00,4.082e-01
19200,19200,1536000,0.000e+00,0.000e+00,-1.079e+00,-1.079e+00,3.961e-01,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,3.961e-01
19300,19300,1544000,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,3.812e-01,0.000e+00,0.000e+00,-1.091e+00,-1.091e+00,3.812e-01
19400,19400,1552000,0.000e+00,0.000e+00,-1.090e+00,-1.090e+00,4.487e-01,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,4.487e-01
19500,19500,1560000,0.000e+00,0.000e+00,-1.093e+00,-1.093e+00,3.702e-01,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,3.702e-01
19600,19600,1568000,0.000e+00,0.000e+00,-1.093e+00,-1.093e+00,4.397e-01,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,4.397e-01
19700,19700,1576000,0.000e+00,0.000e+00,-1.079e+00,-1.079e+00,4.450e-01,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,4.450e-01
19800,19800,1584000,0.000e+00,0.000e+00,-1.072e+00,-1.072e+00,4.135e-01,0.000e+00,0.000e+00,-1.085e+00,-1.085e+00,4.135e-01
19900,19900,1592000,0.000e+00,0.000e+00,-1.068e+00,-1.068e+00,4.217e-01,0.000e+00,0.000e+00,-1.094e+00,-1.094e+00,4.217e-01
20000,20000,1600000,0.000e+00,0.000e+00,-1.068e+00,-1.068e+00,4.166e-01,0.000e+00,0.000e+00,-1.093e+00,-1.093e+00,4.166e-01
